"","season","athlete_id","name","position","team","conference","avg_PPA_all","avg_PPA_pass","avg_PPA_rush","avg_PPA_first_down","avg_PPA_second_down","avg_PPA_third_down","avg_PPA_standard_downs","avg_PPA_passing_downs","total_PPA_all","total_PPA_pass","total_PPA_rush","total_PPA_first_down","total_PPA_second_down","total_PPA_third_down","total_PPA_standard_downs","total_PPA_passing_downs","countable_plays"
"6476",2022,"4693184","Andrew Sowinski","WR","Purdue","B1G",0.734,0.734,NA,0.987,-0.451,0.717,0.893,-0.859,8.071,8.071,0,4.935,-0.451,3.586,8.93,-0.859,NA
"6477",2022,"4693185","Ben Buechel","TE","Purdue","B1G",1.511,1.511,NA,NA,1.511,NA,1.511,NA,1.511,1.511,0,0,1.511,0,1.511,0,NA
"6478",2022,"4693187","Ben Furtney","FB","Purdue","B1G",2.549,2.549,NA,NA,NA,2.549,2.549,NA,2.549,2.549,0,0,0,2.549,2.549,0,NA
"6479",2022,"4693212","Pat Jackson","RB","Jacksonville State","ASUN",0.177,1.421,0.094,-0.116,0.674,0.511,0.119,0.428,5.657,2.843,2.815,-1.508,8.761,2.553,3.089,2.569,NA
"6480",2022,"4693217","Kam White","WR","The Citadel","",-0.578,-0.578,NA,-0.416,-0.904,NA,-0.578,NA,-1.735,-1.735,0,-0.831,-0.904,0,-1.735,0,NA
"6481",2022,"4693219","Ron Wiggins","RB","Jacksonville State","ASUN",0.451,1.43,0.357,0.36,0.413,0.999,0.366,0.901,25.688,7.149,18.538,12.248,6.604,5.996,17.581,8.106,NA
"6482",2022,"4693236","Jacob Jenkins","TE","Coastal Carolina","SBC",1.544,1.544,NA,0.172,1.009,2.842,1.156,2.03,13.9,13.9,0,0.515,2.017,11.369,5.779,8.122,NA
"6483",2022,"4693322","Dominic Gonnella","RB","North Dakota State","",-0.053,NA,-0.053,-0.13,-0.042,1.371,-0.031,-0.366,-1.644,0,-1.644,-2.597,-0.417,1.371,-0.913,-0.731,NA
"6484",2022,"4693324","DJ Hart","WR","North Dakota State","",0.793,0.948,0.274,-0.106,1.412,0.917,0.493,1.466,10.304,9.482,0.822,-0.423,7.06,3.667,4.441,5.863,NA
"6485",2022,"4693330","TK Marshall","RB","North Dakota State","",0.22,0.462,0.201,0.198,0.248,0.259,0.335,-0.428,8.81,1.386,7.423,4.558,3.476,0.776,11.375,-2.566,NA
"6486",2022,"4693331","Cam Miller","QB","North Dakota State","",0.415,0.369,0.509,0.301,0.317,0.776,0.371,0.48,126.256,75.348,50.908,27.736,36.145,70.647,66.758,59.498,NA
"6487",2022,"4693333","RaJa Nelson","WR","North Dakota State","",0.534,0.669,-0.415,-0.087,-0.08,2.382,-0.218,1.285,8.537,9.367,-0.829,-0.349,-0.64,9.527,-1.742,10.28,NA
"6488",2022,"4693341","Joe Stoffel","TE","North Dakota State","",0.959,0.959,NA,0.861,1.106,0.967,1.148,0.729,19.183,19.183,0,6.887,5.53,6.766,12.623,6.56,NA
"6489",2022,"4693585","Nate Hayden","QB","Presbyterian","",0.269,0.296,0.051,-0.066,0.42,0.631,0.078,0.543,41.964,41.092,0.872,-4.113,21.009,24.621,7.208,34.756,NA
"6490",2022,"4693603","Kobe Warden","WR","North Alabama","ASUN",0.56,0.56,NA,-0.48,1.007,0.856,0.264,0.856,2.238,2.238,0,-0.48,1.007,1.711,0.527,1.711,NA
"6491",2022,"4693740","Kahleil Jackson","WR","Florida","SEC",1.008,1.008,NA,-0.752,1.887,NA,1.008,NA,3.023,3.023,0,-0.752,3.774,0,3.023,0,NA
"6492",2022,"4693791","Dae Dae Hunter","RB","Liberty","Ind",0.386,0.715,0.341,0.194,0.403,0.843,0.43,0.244,55.185,12.162,43.024,13.602,20.564,16.868,46.898,8.287,NA
"6493",2022,"4693798","Koali Nishigaya","WR","Hawai'i","MWC",1.08,1.08,NA,0.54,1.498,1.473,0.746,1.525,7.561,7.561,0,1.619,2.997,2.945,2.985,4.575,NA
"6494",2022,"4693808","Dior Scott","WR","Hawai'i","MWC",0.225,0.246,-0.111,0.122,-0.159,0.401,0.153,0.317,7.662,7.884,-0.222,1.834,-1.272,3.606,2.91,4.751,NA
"6495",2022,"4693813","Ben Brittain","QB","Air Force","MWC",2.042,2.839,1.511,6.386,0.794,1.37,2.042,NA,10.21,5.678,4.532,6.386,1.589,1.37,10.21,0,NA
"6496",2022,"4693814","Haaziq Daniels","QB","Air Force","MWC",0.45,0.426,0.468,-0.14,0.502,0.938,0.327,0.618,97.746,38.335,59.411,-10.185,32.116,64.75,40.926,56.82,NA
"6497",2022,"4693844","Dallas Dixon","WR","Central Michigan","MAC",0.351,0.351,NA,-0.104,1.096,-0.599,0.037,0.9,3.86,3.86,0,-0.417,5.481,-0.599,0.259,3.601,NA
"6498",2022,"4693861","Myles Crawley","QB","Alabama State","",0.092,0.092,0.088,0.207,-0.084,0.398,-0.024,0.235,5.323,5.059,0.264,4.979,-1.258,5.969,-0.779,6.102,NA
"6499",2022,"4693881","Kisean Johnson","WR","Alabama State","",0.854,0.914,-1.203,0.058,1.751,0.637,0.1,1.299,29.882,31.085,-1.203,0.584,21.012,8.286,1.302,28.58,NA
"6500",2022,"4693885","Joe Owens Jr.","QB","Alabama State","",0.414,-0.26,2.437,NA,-0.039,0.566,NA,0.414,1.657,-0.78,2.437,0,-0.039,1.697,0,1.657,NA
"6501",2022,"4693900","Joey Carino","QB","UAlbany","",0.342,-0.311,0.429,0.196,0.216,0.506,0.429,-0.067,5.806,-0.622,6.428,1.174,1.082,2.531,6.009,-0.202,NA
"6502",2022,"4693901","Roy Alexander","WR","UAlbany","",0.589,0.641,0.15,0.367,0.409,1.414,0.462,0.808,33.582,32.68,0.902,8.437,9.812,12.723,16.623,16.959,NA
"6503",2022,"4693906","Jose Lopez-Quinones","RB","UAlbany","",0.077,0.232,0.042,-0.072,0.134,0.451,0.042,0.204,2.473,1.39,1.083,-1.073,1.743,1.803,1.048,1.425,NA
"6504",2022,"4693925","Jackson Parker","WR","UAlbany","",0.729,0.751,0.009,0.723,0.102,1.372,0.709,0.782,24.777,24.768,0.009,9.402,0.814,16.459,17.736,7.04,NA
"6505",2022,"4694023","Nate Lussier","QB","Brown","",3.589,3.589,NA,NA,3.589,NA,NA,3.589,3.589,3.589,0,0,3.589,0,0,3.589,NA
"6506",2022,"4694024","Mark Mahoney","WR","Brown","",0.104,0.104,NA,0.104,NA,NA,0.104,NA,0.312,0.312,0,0.312,0,0,0.312,0,NA
"6507",2022,"4694035","Graham Walker","TE","Brown","",0.662,0.662,NA,-0.067,0.059,1.583,-0.067,0.905,7.948,7.948,0,-0.201,0.236,7.913,-0.201,8.149,NA
"6508",2022,"4694042","Kyle Cichanowsky","RB","Bryant","",0.109,0.092,0.117,-0.057,0.008,0.782,0.054,0.361,3.06,0.83,2.229,-0.908,0.057,3.911,1.253,1.807,NA
"6509",2022,"4694043","Ryan Clark","RB","Bryant","",0.231,-0.276,0.281,-0.009,0.452,0.855,0.123,1.013,7.617,-0.827,8.445,-0.14,2.711,7.696,3.564,4.053,NA
"6510",2022,"4694056","Konor Lathrop","TE","Bryant","",0.075,0.075,NA,0.075,NA,NA,0.075,NA,0.075,0.075,0,0.075,0,0,0.075,0,NA
"6511",2022,"4694066","Landon Ruggieri","WR","Bryant","",0.993,0.993,NA,1.05,0.782,1.579,0.911,1.196,51.648,51.648,0,22.042,18.759,9.474,33.707,17.94,NA
"6512",2022,"4694069","Marc Taglieri Jr.","TE","Bryant","",1.205,1.205,NA,0.824,1.966,NA,0.824,1.966,3.614,3.614,0,1.648,1.966,0,1.648,1.966,NA
"6513",2022,"4694073","Nick Semptimphelter","QB","Bucknell","",0.027,0.066,-0.136,-0.119,0.313,0.304,0.117,-0.074,0.974,1.926,-0.952,-1.787,4.067,1.823,2.225,-1.251,NA
"6514",2022,"4694074","Coleman Bennett","RB","Bucknell","",0.301,0.694,0.202,0.072,0.175,0.925,0.187,0.457,13.528,6.246,7.282,1.297,2.979,9.252,4.852,8.676,NA
"6515",2022,"4694078","Danny Meuser","RB","Bucknell","",0.101,NA,0.101,NA,-0.469,0.387,0.101,NA,0.304,0,0.304,0,-0.469,0.773,0.304,0,NA
"6516",2022,"4694092","Christian Tait","WR","Bucknell","",0.613,0.613,NA,0.465,0.941,0.652,0.684,0.04,5.514,5.514,0,2.327,1.883,1.304,5.474,0.04,NA
"6517",2022,"4694093","Damian Harris","WR","Bucknell","",0.639,0.639,NA,0.953,0.924,-0.141,0.655,0.619,7.025,7.025,0,1.906,5.542,-0.423,3.929,3.097,NA
"6518",2022,"4694095","Adam Barakat","WR","Bucknell","",0.323,0.323,NA,0.94,-0.91,NA,0.94,-0.91,0.97,0.97,0,1.88,-0.91,0,1.88,-0.91,NA
"6519",2022,"4694106","Brody Reder","QB","Butler","",0.659,-0.236,1.553,0.42,0.47,1.349,0.742,0.074,5.269,-0.944,6.212,2.1,0.47,2.698,5.195,0.074,NA
"6520",2022,"4694113","Joey Suchy","RB","Butler","",0.234,0.482,0.189,0.111,0.223,0.564,0.224,0.278,24.365,7.719,16.645,6.441,6.23,6.769,18.798,5.567,NA
"6521",2022,"4694139","Luka Popovic","WR","Butler","",2.312,2.312,NA,NA,2.312,NA,2.312,NA,2.312,2.312,0,0,2.312,0,2.312,0,NA
"6522",2022,"4694149","Walker Eget","QB","San José State","MWC",0.086,0.374,-0.202,-0.202,NA,NA,-0.202,0.374,0.172,0.374,-0.202,-0.202,0,0,-0.202,0.374,NA
"6523",2022,"4694178","Isaiah Bess","QB","Charleston Southern","",0.117,0.126,0.079,0.188,0.104,0.166,0.297,-0.105,8.688,7.587,1.1,6.572,1.976,3.163,12.165,-3.477,NA
"6524",2022,"4694180","JD Moore","RB","Charleston Southern","",0.172,0.134,0.177,0.123,0.185,0.507,0.103,0.415,16.32,1.608,14.713,5.793,6.492,6.086,7.612,8.708,NA
"6525",2022,"4694182","Nivon Holland","WR","Charleston Southern","",1.088,1.088,NA,1.088,NA,NA,1.088,NA,2.177,2.177,0,2.177,0,0,2.177,0,NA
"6526",2022,"4694205","Ja'Rell Smith","WR","Charleston Southern","",-0.041,-0.041,NA,NA,-0.041,NA,-0.041,NA,-0.083,-0.083,0,0,-0.083,0,-0.083,0,NA
"6527",2022,"4694209","Kale Anderson","WR","Charleston Southern","",0.432,0.432,NA,0.001,1.155,1.258,0.021,1.768,7.348,7.348,0,0.007,2.311,5.03,0.276,7.072,NA
"6528",2022,"4694218","Till Garvin","TE","Charleston Southern","",0.949,0.949,NA,NA,0.949,NA,0.949,NA,0.949,0.949,0,0,0.949,0,0.949,0,NA
"6529",2022,"4694240","Harry Kirk","QB","Colgate","",-0.224,-0.224,NA,-0.491,NA,0.781,-0.491,-0.157,-1.118,-1.118,0,-0.491,0,2.342,-0.491,-0.627,NA
"6530",2022,"4694246","William Parker","TE","Colgate","",1.045,1.045,NA,NA,1.045,NA,1.045,NA,1.045,1.045,0,0,1.045,0,1.045,0,NA
"6531",2022,"4694249","Jake Ryan","WR","Colgate","",-0.135,-0.135,NA,0.722,-0.308,-0.475,-0.051,-0.475,-0.677,-0.677,0,0.722,-0.925,-0.475,-0.202,-0.475,NA
"6532",2022,"4694253","Nick Wamp","WR","Colgate","",2.065,2.065,NA,NA,NA,2.065,NA,2.065,2.065,2.065,0,0,0,2.065,0,2.065,NA
"6533",2022,"4694257","Joe Green","QB","Columbia","",0.144,0.175,-0.678,-0.134,0.25,0.551,-0.042,0.359,7.752,9.107,-1.355,-2.275,5.753,7.168,-1.215,8.967,NA
"6534",2022,"4694261","Marcus Libman","WR","Columbia","",0.218,0.301,-1.441,-0.14,-0.107,1.659,-0.045,0.744,4.581,6.022,-1.441,-0.983,-1.07,6.634,-0.626,5.207,NA
"6535",2022,"4694262","Ty'son Edwards","RB","Columbia","",0.086,-0.703,0.12,-0.104,-1.574,1.179,0.077,0.188,2.066,-0.703,2.769,-1.462,-4.723,8.251,1.69,0.376,NA
"6536",2022,"4694263","Joey Giorgi","RB","Columbia","",0.394,0.862,0.357,0.097,0.149,1.258,0.233,0.894,16.162,2.585,13.577,1.946,1.634,12.581,7.226,8.936,NA
"6537",2022,"4694283","Dominic Busby","TE","Columbia","",0.874,0.874,NA,1.604,-0.153,1.171,1.604,0.509,2.623,2.623,0,1.604,-0.153,1.171,1.604,1.019,NA
"6538",2022,"4694296","James Collins","WR","Delaware","",0.037,0.917,-2.893,-0.032,-0.362,0.913,0.002,0.117,0.487,9.167,-8.68,-0.254,-1.085,1.826,0.018,0.469,NA
"6539",2022,"4694302","Marcus Yarns","RB","Delaware","",0.232,0.745,0.081,0.23,0.118,0.629,0.276,0.118,18.327,13.407,4.92,7.363,3.671,9.441,15.736,2.591,NA
"6540",2022,"4694355","Brandon Serrano","TE","Youngstown State","",0.799,0.799,NA,0.441,1.158,NA,0.811,0.741,4.797,4.797,0,1.322,3.475,0,4.056,0.741,NA
"6541",2022,"4694361","Bryce Corriston","QB","Wofford","",-0.323,-0.323,NA,NA,-0.323,NA,-0.323,NA,-0.323,-0.323,0,0,-0.323,0,-0.323,0,NA
"6542",2022,"4694363","Alec Holt","WR","Wofford","",0.046,0.046,NA,-0.014,-0.567,-1.027,-0.255,0.448,0.324,0.324,0,-0.028,-1.7,-1.027,-1.019,1.343,NA
"6543",2022,"4694369","David Legette","RB","Wofford","",-0.153,-0.204,-0.149,-0.105,-0.414,1.28,-0.127,-0.27,-4.142,-0.408,-3.734,-1.474,-4.552,1.28,-2.793,-1.349,NA
"6544",2022,"4694376","Dillon Droze","TE","Wofford","",0.477,0.477,NA,NA,0.477,NA,NA,0.477,0.477,0.477,0,0,0.477,0,0,0.477,NA
"6545",2022,"4694377","Wyatt Bartkowiak","TE","Wofford","",0.827,0.827,NA,NA,0.313,1.34,1.34,0.313,1.653,1.653,0,0,0.313,1.34,1.34,0.313,NA
"6546",2022,"4694389","Luke Duby","QB","Cornell","",0.35,0.522,-0.081,0.104,0.785,-0.461,0.032,2.256,4.899,5.222,-0.322,0.625,4.709,-0.461,0.388,4.512,NA
"6547",2022,"4694400","Will Kenner","WR","Cornell","",0.426,0.426,NA,0.649,0.504,-0.265,1.169,0.178,3.409,3.409,0,0.649,3.025,-0.265,2.339,1.07,NA
"6548",2022,"4694404","Nicholas Laboy","WR","Cornell","",0.603,0.837,-2.438,0.206,1,NA,0.487,0.758,8.445,10.883,-2.438,1.444,7,0,3.895,4.55,NA
"6549",2022,"4694410","Drew Powell","RB","Cornell","",2.272,2.272,NA,NA,NA,2.272,NA,2.272,2.272,2.272,0,0,0,2.272,0,2.272,NA
"6550",2022,"4694411","Matt Robbert","TE","Cornell","",0.68,0.68,NA,0.771,0.688,0.172,0.533,1.222,9.526,9.526,0,2.313,4.126,0.687,5.859,3.667,NA
"6551",2022,"4694416","Konner Blount-Foster","WR","Delaware State","",0.271,0.96,-0.419,0.271,NA,NA,0.271,NA,0.541,0.96,-0.419,0.541,0,0,0.541,0,NA
"6552",2022,"4694417","Nico Stout","WR","Delaware State","",1.682,1.682,NA,0.403,NA,2.96,0.403,2.96,3.364,3.364,0,0.403,0,2.96,0.403,2.96,NA
"6553",2022,"4694452","Myles Morales","TE","Delaware State","",0.114,0.114,NA,NA,0.114,NA,0.114,NA,0.229,0.229,0,0,0.229,0,0.229,0,NA
"6554",2022,"4694468","Jace Henry","TE","Dartmouth","",0.984,1.095,0.789,1.104,-0.233,2.454,0.984,NA,10.82,7.664,3.156,8.832,-0.466,2.454,10.82,0,NA
"6555",2022,"4694473","Tevita Moimoi","RB","Dartmouth","",-0.055,-0.055,NA,-0.055,NA,NA,-0.055,NA,-0.055,-0.055,0,-0.055,0,0,-0.055,0,NA
"6556",2022,"4694481","Paxton Scott","WR","Dartmouth","",0.564,0.564,NA,0.683,0.35,0.655,0.676,0.429,18.596,18.596,0,8.197,3.853,6.546,12.163,6.433,NA
"6557",2022,"4694484","Jarmone Sutherland","WR","Dartmouth","",1.174,1.174,NA,1.032,1.444,0.842,1.735,0.894,7.047,7.047,0,1.032,4.332,1.684,3.47,3.577,NA
"6558",2022,"4694487","DreSean Kendrick","RB","William & Mary","",0.259,0.542,-0.322,0.347,0.045,0.37,0.392,0.024,15.027,21.147,-6.12,8.675,0.803,5.549,14.522,0.505,NA
"6559",2022,"4694488","JT Mayo","WR","William & Mary","",0.463,0.704,-1.06,0.726,-0.538,1.9,0.188,0.944,10.189,13.369,-3.18,7.26,-3.23,9.499,2.634,7.554,NA
"6560",2022,"4694491","Mattijs Lasore","RB","William & Mary","",-0.167,NA,-0.167,-0.552,0.061,-0.16,-0.397,0.062,-1.672,0,-1.672,-1.655,0.304,-0.321,-1.984,0.312,NA
"6561",2022,"4694492","Malachi Imoh","RB","William & Mary","",0.428,0.487,0.414,0.327,0.516,0.209,0.391,0.529,36.388,7.794,28.594,12.442,16.5,2.503,24.232,12.156,NA
"6562",2022,"4694494","Ry Yates","TE","Yale","",1.411,1.411,NA,NA,1.411,NA,1.411,NA,1.411,1.411,0,0,1.411,0,1.411,0,NA
"6563",2022,"4694508","Tyler Rose","WR","William & Mary","",1.207,1.251,0.682,0.493,-0.235,2.408,0.321,2.241,15.692,15.011,0.682,2.956,-0.471,9.632,2.244,13.449,NA
"6564",2022,"4694509","Colton Turner","TE","William & Mary","",0.486,0.486,NA,-0.692,1.664,NA,-0.692,1.664,0.972,0.972,0,-0.692,1.664,0,-0.692,1.664,NA
"6565",2022,"4694519","Logan Davis","RB","Dayton","",-0.85,NA,-0.85,-0.33,NA,-1.37,-0.33,-1.37,-1.7,0,-1.7,-0.33,0,-1.37,-0.33,-1.37,NA
"6566",2022,"4694522","Joey Swanson","WR","Dayton","",0.68,0.803,-0.366,0.4,0.947,1.42,0.753,0.408,12.924,13.657,-0.732,4.404,5.681,2.84,11.291,1.634,NA
"6567",2022,"4694530","Luke Brenner","WR","Dayton","",0.452,0.627,0.07,0.077,-0.031,1.878,0.26,0.871,15.819,15.052,0.767,1.16,-0.368,15.027,6.236,9.583,NA
"6568",2022,"4694535","Jake Coleman","WR","Dayton","",0.312,0.312,NA,NA,0.661,2.934,0.262,0.328,1.247,1.247,0,0,1.322,2.934,0.262,0.985,NA
"6569",2022,"4694540","Cade Beam","TE","Dayton","",1.859,1.859,NA,2.632,0.182,2.762,2.632,1.472,5.576,5.576,0,2.632,0.182,2.762,2.632,2.943,NA
"6570",2022,"4694555","Alec Keathley","TE","Dayton","",0.016,0.016,NA,-0.703,NA,0.735,0.016,NA,0.032,0.032,0,-0.703,0,0.735,0.032,0,NA
"6571",2022,"4694562","Deven Osborne","WR","Utah Tech","WAC",1.008,1.008,NA,1.061,0.879,1.325,0.66,1.98,19.144,19.144,0,9.553,4.393,5.301,9.243,9.9,NA
"6572",2022,"4694563","Jalen Powell","WR","Bryant","",0.351,0.351,NA,-0.116,0.735,2.279,-0.116,0.585,4.217,4.217,0,-0.462,3.673,4.557,-0.462,4.679,NA
"6573",2022,"4694571","Malcolm Ross-Turner","WR","Utah Tech","WAC",0.375,0.375,NA,0.583,0.306,-1.074,0.345,0.465,6.007,6.007,0,5.248,1.833,-1.074,4.146,1.861,NA
"6574",2022,"4694573","Rickie Johnson","WR","Utah Tech","WAC",1.01,0.967,1.711,0.968,1.653,0.29,1.025,0.989,17.176,15.465,1.711,5.808,9.919,1.449,10.255,6.922,NA
"6575",2022,"4694576","Kobe Tracy","QB","Utah Tech","WAC",0.666,0.664,0.689,0.556,0.238,1.038,0.564,0.864,50.643,45.132,5.511,19.452,5.714,14.538,28.177,22.466,NA
"6576",2022,"4694581","David Fisher","WR","Utah Tech","WAC",1.073,1.073,NA,0.376,1.76,2.517,0.512,2.335,13.953,13.953,0,2.634,8.802,2.517,4.611,9.342,NA
"6577",2022,"4694583","Quali Conley","RB","Utah Tech","WAC",0.25,-0.542,0.277,0.004,0.347,1.179,0.121,0.722,22.219,-1.625,23.845,0.233,9.019,12.967,8.5,13.719,NA
"6578",2022,"4694589","Damani Wilks","WR","Utah Tech","WAC",1.154,1.154,NA,0.229,0.932,3.633,0.37,1.547,10.388,10.388,0,0.229,6.527,3.633,1.109,9.279,NA
"6579",2022,"4694591","Michael Moten","WR","Utah Tech","WAC",0.414,0.414,NA,0.202,0.13,-0.452,0.147,1.015,5.379,5.379,0,1.209,0.521,-0.452,1.321,4.058,NA
"6580",2022,"4694666","Clay Bruno","QB","Western Illinois","",0.112,0.13,0.041,-0.219,0.496,0.221,-0.102,0.38,13.843,12.78,1.063,-11.372,18.337,5.744,-7.039,20.882,NA
"6581",2022,"4694674","Ludovick Choquette","RB","Western Illinois","",-0.072,0.124,-0.136,-0.327,0.112,0.101,-0.114,0.009,-2.968,1.238,-4.206,-5.559,1.684,0.908,-3.087,0.119,NA
"6582",2022,"4694694","Dallas Daniels","WR","Jackson State","",0.248,0.263,-0.041,0.222,-0.047,1.155,0.377,-0.166,10.42,10.502,-0.082,4.223,-0.663,9.243,12.076,-1.656,NA
"6583",2022,"4694701","Rashad Raymond","RB","VMI","",0.17,0.38,0.091,0.04,0.214,0.447,0.047,0.499,5.613,3.42,2.193,0.563,2.565,2.683,1.12,4.492,NA
"6584",2022,"4694703","Julio DaSilva","WR","VMI","",1.495,1.495,NA,0.082,NA,2.554,0.965,2.554,4.484,4.484,0,0.082,0,2.554,1.93,2.554,NA
"6585",2022,"4694709","Grant Swinehart","RB","VMI","",0.747,2.56,0.142,-0.152,-0.491,2.47,-0.288,2.47,5.973,5.12,0.853,-0.457,-0.982,7.411,-1.438,7.411,NA
"6586",2022,"4694714","Aidan Twombly","TE","VMI","",0.641,0.641,NA,0.946,-0.003,0.744,0.917,-0.003,6.412,6.412,0,5.678,-0.01,0.744,6.422,-0.01,NA
"6587",2022,"4694727","Solomon Dunn","WR","East Tennessee State","",1.839,1.839,NA,NA,0.953,2.725,NA,1.839,3.678,3.678,0,0,0.953,2.725,0,3.678,NA
"6588",2022,"4694728","Chance Knox","WR","VMI","",0.186,0.198,-0.055,0.052,0.103,0.499,-0.064,0.687,11.717,11.881,-0.164,1.144,2.584,7.99,-2.709,14.426,NA
"6589",2022,"4694731","Travis Buchanan","WR","VMI","",0.103,0.103,NA,0.103,NA,NA,0.103,NA,0.103,0.103,0,0.103,0,0,0.103,0,NA
"6590",2022,"4694756","Charlie Maxwell","WR","Valparaiso","",0.296,0.296,NA,1.221,-0.655,0.798,0.34,0.187,2.073,2.073,0,2.441,-1.965,1.597,1.7,0.373,NA
"6591",2022,"4694757","Matt Ross","WR","Valparaiso","",0.423,0.421,0.484,0.331,0.693,0.441,0.251,0.699,22.01,21.043,0.967,7.281,11.782,4.847,8.03,13.981,NA
"6592",2022,"4694803","Braden Contreras","WR","Valparaiso","",1.041,1.149,0.221,0.636,1.031,1.13,0.775,1.215,44.763,43.659,1.104,5.727,19.598,14.692,13.179,31.584,NA
"6593",2022,"4694806","Jake Vickers","TE","Valparaiso","",1.092,1.092,NA,0.448,1.001,2.282,0.826,1.359,8.739,8.739,0,0.448,6.009,2.282,3.302,5.436,NA
"6594",2022,"4694854","Tim Nesslage","TE","Drake","",1.036,1.036,NA,0.533,NA,2.545,1.036,NA,4.143,4.143,0,1.598,0,2.545,4.143,0,NA
"6595",2022,"4694856","Luke Bailey","QB","Drake","",0.399,0.466,-0.18,-0.167,0.846,0.406,0.018,0.868,11.582,12.123,-0.541,-1,5.077,5.688,0.293,11.289,NA
"6596",2022,"4694862","Jun Ahn","RB","Drake","",-0.704,NA,-0.704,0.069,-0.321,NA,-0.832,-0.321,-2.817,0,-2.817,0.138,-0.321,0,-2.496,-0.321,NA
"6597",2022,"4694869","Sam Rodriguez","TE","Drake","",-0.096,-0.096,NA,0.089,-0.694,2.8,0.103,-0.694,-0.386,-0.386,0,0.089,-0.694,2.8,0.308,-0.694,NA
"6598",2022,"4694871","Brandon Langdok","WR","Drake","",0.814,0.814,NA,0.475,3.422,NA,0.475,1.153,4.885,4.885,0,1.425,6.845,0,1.425,3.459,NA
"6599",2022,"4694872","Jacob McCauley","WR","Drake","",-0.024,-0.024,NA,0.503,0.214,-1.028,0.491,-0.54,-0.098,-0.098,0,0.503,0.427,-1.028,0.982,-1.08,NA
"6600",2022,"4694875","Eli Stewart","TE","Drake","",1.112,1.112,NA,NA,0.696,NA,1.946,0.696,3.337,3.337,0,0,1.391,0,1.946,1.391,NA
"6601",2022,"4694890","Trey Radocha","WR","Drake","",1.296,1.354,0.829,0.688,NA,2.056,0.83,2.227,11.663,10.834,0.829,3.441,0,8.222,4.981,6.682,NA
"6602",2022,"4694910","Evan Nelson","QB","Duquesne","",-0.246,-0.246,NA,NA,-0.077,-0.415,-0.415,-0.077,-0.493,-0.493,0,0,-0.077,-0.415,-0.415,-0.077,NA
"6603",2022,"4694912","Abdul Janneh","WR","Duquesne","",0.553,0.521,1.363,0.243,0.701,0.878,0.426,0.666,29.304,26.579,2.726,4.371,14.718,10.536,10.646,18.659,NA
"6604",2022,"4694919","Nick Leopold","WR","Duquesne","",1.062,1.062,NA,-0.474,-0.347,1.55,0.55,1.574,14.865,14.865,0,-1.421,-0.347,13.949,3.85,11.015,NA
"6605",2022,"4694921","DaMon Macklin","RB","Duquesne","",0.012,NA,0.012,0.528,-0.875,-0.134,0.06,-0.134,0.046,0,0.046,1.056,-0.875,-0.134,0.18,-0.134,NA
"6606",2022,"4694924","Joey Isabella","WR","Duquesne","",0.651,0.44,2.762,0.037,0.407,1.355,0.464,0.875,7.161,4.399,2.762,0.112,1.629,5.421,2.784,4.377,NA
"6607",2022,"4694939","Nathan Kent","QB","Towson","",-0.083,-0.377,0.357,-0.427,-0.157,0.09,-0.267,0.115,-2.085,-5.656,3.571,-3.847,-1.101,0.717,-3.466,1.381,NA
"6608",2022,"4694942","Sabias Folley","RB","Towson","",-0.045,-0.518,0.191,NA,1.071,-0.518,-0.045,NA,-0.135,-0.518,0.383,0,1.071,-0.518,-0.135,0,NA
"6609",2022,"4694946","Devin Matthews","RB","Towson","",0.312,0.524,0.305,0.14,0.354,1.046,0.304,0.354,20.27,1.048,19.223,4.629,7.794,8.37,16.729,3.541,NA
"6610",2022,"4694948","Dion Crews-Harris","RB","Towson","",0.609,0.609,NA,0.114,1.599,NA,0.609,NA,1.827,1.827,0,0.228,1.599,0,1.827,0,NA
"6611",2022,"4694951","Brady McElhaney","WR","Towson","",0.653,0.653,NA,0.574,NA,0.812,0.574,0.812,5.877,5.877,0,3.441,0,2.436,3.441,2.436,NA
"6612",2022,"4695003","Bradley Clark","WR","Tennessee Tech","",0.514,0.517,0.47,0.044,0.686,1.644,0.139,1.963,17.482,16.542,0.94,0.836,6.862,6.575,3.744,13.738,NA
"6613",2022,"4695005","Ashton Maples","WR","Tennessee Tech","",0.899,0.899,NA,NA,0.899,NA,0.899,NA,0.899,0.899,0,0,0.899,0,0.899,0,NA
"6614",2022,"4695032","Hunter Barnhart","TE","Tennessee Tech","",1.266,1.266,NA,1.774,0.759,NA,1.54,0.446,10.131,10.131,0,7.095,3.036,0,9.239,0.892,NA
"6615",2022,"4695044","Zaire Thornton","WR","Tennessee State","",0.147,0.147,NA,-0.422,0.574,0.479,-0.549,0.93,2.498,2.498,0,-2.957,4.019,1.436,-4.941,7.439,NA
"6616",2022,"4695047","Jalen Rouse","RB","Tennessee State","",0.24,1.977,0.112,0.054,0.346,0.802,0.085,0.699,20.894,11.863,9.032,2.592,11.421,4.012,5.51,15.385,NA
"6617",2022,"4695076","Bryson Irby","RB","East Tennessee State","",0.068,0.479,0.025,0.103,-0.117,0.229,0.056,0.121,1.434,0.958,0.476,1.334,-0.586,0.686,0.951,0.482,NA
